,TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I,Wheel_Speed,Power,Incremental_Energy,Total_Energy,adjusted_time_ms,time_on_video
3919,1718634565715.997,26.2,513.6,546.674,3.8572100000000002,4.21028366532985,1981.0630560000002,17.829567504,12263.04149578307,33166882.455214504,552:46.88
3920,1718634565724.9968,24.2677,514.877,521.565,3.64337,4.016903309664926,1875.8874154899997,16.882986739409997,12279.924482522481,33166890.173487704,552:46.89
3921,1718634565733.9963,23.3,516.178,504.448,3.28923,3.8850744216997923,1697.8281629399999,15.280453466459997,12295.20493598894,33166897.891760904,552:46.90
3922,1718634565742.9963,23.1667,516.011,501.665,3.0263299999999997,3.863640771223251,1561.6195696299997,14.054576126669996,12309.25951211561,33166905.610034104,552:46.91
3923,1718634565751.996,23.1,515.589,514.658,2.94623,3.9637081160459986,1519.0437794700001,13.67139401523,12322.93090613084,33166913.328307305,552:46.91
3924,1718634565760.9958,23.1,515.278,541.208,2.90527,4.168186527886523,1497.02171506,13.473195435539997,12336.404101566379,33166921.046580505,552:46.92
3925,1718634565769.995,23.8328,515.1,566.656,3.1788600000000002,4.364177737849525,1637.4307860000001,14.736877074,12351.140978640378,33166928.76485371,552:46.93
3926,1718634565778.995,24.2,514.934,584.88,3.45245,4.504532335867671,1777.7838882999997,16.000054994699997,12367.141033635078,33166936.48312691,552:46.94
3927,1718634565787.9949,23.4673,515.188,587.005,3.59929,4.5208983104500104,1854.3110165199998,16.688799148679998,12383.829832783758,33166944.20140011,552:46.94
3928,1718634565796.9946,23.1,515.001,571.901,3.73019,4.404572813936288,1921.0515801899999,17.28946422171,12401.119297005469,33166951.91967331,552:46.95
3929,1718634565805.9944,24.0991,515.21,546.907,3.69959,4.212078146307585,1906.0657639000003,17.154591875100003,12418.273888880569,33166959.63794651,552:46.96
3930,1718634565814.994,24.6,514.757,521.792,3.4666,4.018651580832075,1784.4566161999999,16.060109545799996,12434.33399842637,33166967.35621971,552:46.97
3931,1718634565823.994,24.3336,515.443,509.78,3.26711,3.926139540040044,1684.00897973,15.156080817569999,12449.490079243938,33166975.07449291,552:46.98
3932,1718634565832.9937,24.2,515.601,512.439,3.10961,3.9466181877644875,1603.31802561,14.429862230489999,12463.919941474429,33166982.79276611,552:46.98
3933,1718634565841.9934,24.0668,514.8,530.425,3.02836,4.085139796629409,1558.999728,14.030997551999999,12477.950939026428,33166990.51103931,552:46.99
3934,1718634565850.9932,23.8668,515.077,556.979,3.21511,4.289649015010326,1656.02921347,14.90426292123,12492.85520194766,33166998.229312513,552:47.00
3935,1718634565859.993,23.8,514.357,578.986,3.402,4.459138898602584,1749.842514,15.748582625999997,12508.60378457366,33167005.947585713,552:47.01
3936,1718634565868.9927,22.9344,513.711,590.883,3.53389,4.550765251358393,1815.3981657900001,16.33858349211,12524.94236806577,33167013.665858913,552:47.01
3937,1718634565877.9924,22.5,514.632,584.015,3.66589,4.497870421508271,1886.58430248,16.979258722319997,12541.92162678809,33167021.384132113,552:47.02
