,TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I,Wheel_Speed,Power,Incremental_Energy,Total_Energy,adjusted_time_ms,time_on_video
14925,1718634664767.181,40.2,501.564,1231.24,10.673,9.482561197534043,5353.192572,48.178733148,196233.08122505044,31761241.064395957,529:21.24
14926,1718634664776.1807,38.3976,500.733,1256.27,11.7464,9.67533312402626,5881.8101111999995,52.93629100079999,196286.01751605124,31761249.933179587,529:21.25
14927,1718634664785.1804,34.888,502.763,1244.79,11.6123,9.586918353106137,5838.2347849,52.544113064099996,196338.56162911534,31761258.801963218,529:21.26
14928,1718634664794.18,34.5,504.166,1205.83,11.4781,9.286862649704748,5786.8677646,52.08180988139999,196390.64343899675,31761267.67074685,529:21.27
14929,1718634664803.18,35.4893,504.637,1173.03,10.453700000000001,9.0342490185044,5275.323806900001,47.4779142621,196438.12135325884,31761276.539530482,529:21.28
14930,1718634664812.1797,37.3,503.597,1179.2,9.20364,9.081768107056417,4634.92549308,41.71432943772,196479.83568269658,31761285.408314116,529:21.29
14931,1718634664821.1794,37.3,504.045,1222.05,9.01588,9.411783170987357,4544.4092346,40.899683111399995,196520.73536580798,31761294.277097747,529:21.29
14932,1718634664830.1792,37.3,504.306,1277.14,9.61166,9.83606624851258,4847.21780796,43.62496027163999,196564.36032607962,31761303.145881377,529:21.30
14933,1718634664839.1787,36.3816,503.24,1312.0,10.3639,10.104545248013924,5215.529036,46.939761323999996,196611.30008740362,31761312.01466501,529:21.31
14934,1718634664848.1787,34.7,501.8,1298.69,11.4024,10.002036484865247,5721.72432,51.49551888,196662.79560628362,31761320.88344864,529:21.32
14935,1718634664857.1785,33.6405,502.72,1236.18,12.0922,9.520607274916047,6078.9907840000005,54.710917056,196717.50652333963,31761329.752232276,529:21.33
14936,1718634664866.1782,32.9713,505.915,1153.09,10.4668,8.880678414658822,5295.311122,47.657800097999996,196765.16432343764,31761338.621015906,529:21.34
14937,1718634664875.178,35.3,507.166,1091.92,8.84146,8.40956939574037,4484.08790236,40.35679112124,196805.52111455888,31761347.48979954,529:21.35
14938,1718634664884.1775,36.1474,507.371,1083.99,8.23505,8.348495429416626,4178.22555355,37.60402998195,196843.12514454083,31761356.35858317,529:21.36
14939,1718634664893.1775,37.7,504.892,1121.34,7.73106,8.636151500310925,3903.3503455200002,35.13015310968,196878.2552976505,31761365.2273668,529:21.37
14940,1718634664902.1772,37.7,503.179,1174.27,8.38932,9.043799046025388,4221.32964828,37.99196683451999,196916.24726448502,31761374.096150436,529:21.37
14941,1718634664911.177,37.7,503.163,1232.06,9.57864,9.488876538314052,4819.61723832,43.376555144879994,196959.6238196299,31761382.964934066,529:21.38
14942,1718634664920.1765,36.0059,503.695,1277.11,10.4668,9.83583519945965,5272.074825999999,47.448673433999986,197007.0724930639,31761391.8337177,529:21.39
14943,1718634664929.1763,32.6177,502.356,1283.47,11.007200000000001,9.884817598680208,5529.5329632,49.7657966688,197056.8382897327,31761400.70250133,529:21.40
14944,1718634664938.176,32.1,504.197,1250.67,11.1554,9.63220396747986,5624.5192138,50.6206729242,197107.4589626569,31761409.57128496,529:21.41
14945,1718634664947.1755,31.4296,504.838,1204.02,10.0737,9.272922690178145,5085.586560600001,45.7702790454,197153.2292417023,31761418.440068595,529:21.42
14946,1718634664956.1755,30.2,505.465,1181.18,8.99424,9.09701734454961,4546.273521599999,40.91646169439999,197194.1457033967,31761427.308852226,529:21.43
14947,1718634664965.1753,29.2121,504.873,1196.94,8.03255,9.218395113687338,4055.4176161500004,36.49875854535,197230.64446194205,31761436.17763586,529:21.44
14948,1718634664974.175,27.4,507.3,1234.18,7.07087,9.505204004720904,3587.0523510000003,32.283471159,197262.92793310105,31761445.04641949,529:21.45
14949,1718634664983.1748,26.9767,506.527,1266.14,7.256810000000001,9.751348262439292,3675.77019887,33.08193178983,197296.0098648909,31761453.91520312,529:21.45
14950,1718634664992.1743,26.2,504.197,1270.93,7.96779,9.78823909455666,4017.33581463,36.15602233167,197332.16588722257,31761462.783986755,529:21.46
14951,1718634665001.1743,24.895,504.911,1242.92,8.00217,9.57251629547368,4040.38365687,36.363452911829995,197368.5293401344,31761471.652770385,529:21.47
14952,1718634665010.174,21.3714,506.538,1190.75,7.53632,9.17072199243337,3817.43246016,34.35689214144,197402.88623227584,31761480.52155402,529:21.48
14953,1718634665019.1738,19.3,508.204,1135.86,6.83432,8.747979241927663,3473.22876128,31.25905885152,197434.14529112735,31761489.39033765,529:21.49
14954,1718634665028.1736,19.3,510.1,1102.31,5.39076,8.489589384404137,2749.826676,24.748440084,197458.89373121134,31761498.25912128,529:21.50
14955,1718634665037.173,19.3,509.786,1100.62,3.97807,8.47657362108924,2027.9643930200002,18.25167953718,197477.14541074852,31761507.127904914,529:21.51
14956,1718634665046.173,19.3,508.848,1116.59,4.1377,8.599568733597458,2105.4603696,18.949143326399998,197496.09455407492,31761515.996688545,529:21.52
14957,1718634665055.1729,19.3,509.0,1136.79,4.29733,8.755141762568405,2187.3409699999997,19.686068729999995,197515.78062280492,31761524.86547218,529:21.52
14958,1718634665064.1726,16.7267,508.952,1160.07,4.1559,8.934435827639872,2115.1536168,19.036382551199996,197534.8170053561,31761533.73425581,529:21.53
14959,1718634665073.1724,12.0,509.017,1178.66,3.98401,9.07760922410373,2027.92881817,18.25135936353,197553.06836471963,31761542.603039443,529:21.54
14960,1718634665082.172,12.0,509.965,1188.93,3.74287,9.15670501655579,1908.7326995499998,17.178594295949996,197570.24695901558,31761551.471823074,529:21.55
14961,1718634665091.1719,11.5771,511.21,1196.93,3.47002,9.218318097336361,1773.9089241999998,15.965180317799996,197586.2121393334,31761560.340606704,529:21.56
14962,1718634665100.1716,10.8,512.355,1204.21,3.2414,9.274386000846683,1660.747497,14.946727473,197601.1588668064,31761569.20939034,529:21.57
14963,1718634665109.1711,10.8,511.273,1207.04,3.1518800000000002,9.29618162817281,1611.4711432400002,14.50324028916,197615.66210709556,31761578.07817397,529:21.58
14964,1718634665118.171,10.8,509.396,1199.66,3.0792100000000002,9.239343561152731,1568.53725716,14.11683531444,197629.77894241,31761586.946957603,529:21.59
14965,1718634665127.1707,11.1523,510.062,1181.66,3.11926,9.100714129396444,1591.0159941200002,14.31914394708,197644.09808635706,31761595.815741234,529:21.60
14966,1718634665136.1704,11.8,511.417,1166.79,3.15931,8.986190815495553,1615.72484227,14.541523580429999,197658.6396099375,31761604.684524864,529:21.60
14967,1718634665145.17,7.64356,512.389,1164.21,2.65808,8.966320596943818,1361.97095312,12.25773857808,197670.89734851557,31761613.553308498,529:21.61
14968,1718634665154.17,4.22656,512.962,1168.48,2.1019,8.99920657881045,1078.1948278,9.703753450199999,197680.60110196576,31761622.42209213,529:21.62
14969,1718634665163.1697,12.0,511.948,1170.96,1.81811,9.018306633852427,930.7777782799999,8.37700000452,197688.97810197028,31761631.290875763,529:21.63
14970,1718634665172.1694,11.8591,512.196,1175.21,1.65926,9.051038583017107,849.86633496,7.6487970146399995,197696.62689898492,31761640.159659393,529:21.64
14971,1718634665181.1692,11.6,512.138,1180.93,1.72159,9.095091935775217,881.6916594200001,7.93522493478,197704.5621239197,31761649.028443024,529:21.65
14972,1718634665190.1687,11.8817,510.783,1189.41,2.04018,9.160401801402624,1042.08926094,9.37880334846,197713.94092726815,31761657.897226658,529:21.66
14973,1718634665199.1687,12.4,509.835,1200.86,2.42915,9.248585523269817,1238.4656902499999,11.146191212249997,197725.0871184804,31761666.76601029,529:21.67
14974,1718634665208.1685,12.6816,509.361,1216.86,3.0397800000000004,9.371811684830963,1548.3453805800002,13.935108425220001,197739.02222690562,31761675.634793922,529:21.68
14975,1718634665217.1682,13.6928,510.669,1233.1,3.64325,9.496886238815524,1860.49483425,16.744453508249997,197755.7666804139,31761684.503577553,529:21.68
14976,1718634665226.168,14.6,510.67,1250.1,3.8704899999999998,9.627814035474241,1976.5431283,17.7888881547,197773.55556856858,31761693.372361183,529:21.69
14977,1718634665235.1675,15.4799,508.904,1266.61,4.09774,9.75496803093515,2085.35627696,18.768206492639997,197792.32377506123,31761702.241144817,529:21.70
14978,1718634665244.1675,17.1,508.407,1278.24,4.546810000000001,9.844538047119906,2311.6300316700003,20.804670285030003,197813.12844534626,31761711.109928448,529:21.71
14979,1718634665253.1672,17.3111,507.535,1274.91,5.0526,9.818891602244994,2564.371341,23.079342069,197836.20778741525,31761719.978712082,529:21.72
14980,1718634665262.1667,17.7,506.844,1255.98,5.24758,9.673099649847963,2659.70443752,23.937339937679997,197860.14512735294,31761728.847495712,529:21.73
14981,1718634665271.1667,17.7,507.372,1231.94,5.21201,9.487952342102343,2644.42793772,23.799851439479998,197883.94497879242,31761737.716279346,529:21.74
14982,1718634665280.1665,17.7,508.106,1212.15,5.11362,9.3355369835214,2598.26100372,23.38434903348,197907.3293278259,31761746.585062977,529:21.75
14983,1718634665289.1663,17.8407,509.748,1197.11,4.8171,9.219704391653924,2455.5070908,22.099563817199996,197929.4288916431,31761755.453846607,529:21.76
14984,1718634665298.1655,18.5221,509.635,1185.11,4.5810900000000006,9.127284770483064,2334.6838021500002,21.012154219350002,197950.44104586245,31761764.32263024,529:21.76
14985,1718634665307.1655,19.3,508.656,1172.87,4.75164,9.033016756888788,2416.95019584,21.75255176256,197972.193597625,31761773.191413872,529:21.77
14986,1718634665316.1653,20.0737,508.392,1161.08,4.92218,8.94221447908842,2502.39693456,22.521572411039998,197994.71517003604,31761782.060197506,529:21.78
14987,1718634665325.165,21.5,508.904,1155.87,5.15535,8.90208896023007,2623.5782364,23.6122041276,198018.32737416364,31761790.928981137,529:21.79
14988,1718634665334.1648,23.7154,507.951,1160.89,5.394909999999999,8.940751168419883,2740.3499294099997,24.663149364689996,198042.99052352834,31761799.797764767,529:21.80
14989,1718634665343.1643,27.8,505.732,1176.33,6.1072299999999995,9.059664414326386,3088.62164236,27.797594781239997,198070.78811830957,31761808.6665484,529:21.81
14990,1718634665352.1643,29.0657,505.248,1193.85,7.1706199999999995,9.194597061235841,3622.9414137599997,32.60647272383999,198103.3945910334,31761817.53533203,529:21.82
14991,1718634665361.164,31.5055,505.184,1207.68,8.06971,9.301110674635256,4076.6883766400006,36.69019538976,198140.08478642316,31761826.404115666,529:21.83
14992,1718634665370.1638,31.7,504.764,1210.6,8.777989999999999,9.323599449120165,4430.81334436,39.877320099239995,198179.9621065224,31761835.272899296,529:21.84
14993,1718634665379.1636,31.9109,505.239,1197.23,9.290959999999998,9.220628587865633,4694.155339439999,42.24739805495999,198222.20950457736,31761844.141682927,529:21.84
14994,1718634665388.163,32.3,504.461,1171.79,9.186819999999999,9.024698990983412,4634.39240402,41.709531636179996,198263.91903621354,31761853.01046656,529:21.85
14995,1718634665397.163,33.2138,505.672,1143.95,9.08268,8.810285469867019,4592.85696096,41.33571264864,198305.25474886218,31761861.87925019,529:21.86
14996,1718634665406.1628,34.9,505.732,1128.0,8.90076,8.687444390060753,4501.399156320001,40.51259240688,198345.76734126906,31761870.748033825,529:21.87
14997,1718634665415.1624,35.392,505.032,1131.84,8.710870000000002,8.717018668835426,4399.26809784,39.59341288056,198385.36075414962,31761879.616817456,529:21.88
14998,1718634665424.1624,36.3,504.716,1149.77,8.920290000000001,8.855108986134885,4502.213087640001,40.519917788760004,198425.8806719384,31761888.48560109,529:21.89
14999,1718634665433.162,36.6513,505.04,1173.29,9.31358,9.03625144362977,4703.7304432,42.3335739888,198468.2142459272,31761897.35438472,529:21.90
15000,1718634665442.1619,38.5999,503.444,1193.36,9.92724,9.19082326003803,4997.80941456,44.980284731039994,198513.19453065825,31761906.22316835,529:21.91
15001,1718634665451.1616,41.0,501.736,1204.24,10.7971,9.274617049899609,5417.2937656,48.7556438904,198561.95017454866,31761915.091951985,529:21.92
15002,1718634665460.1611,41.9133,500.588,1201.88,11.566,9.256441191069342,5789.800808000001,52.108207272,198614.05838182065,31761923.960735615,529:21.92
15003,1718634665469.1611,43.6,500.176,1187.44,12.0155,9.145229580260407,6009.864728,54.08878255199999,198668.14716437264,31761932.82951925,529:21.93
15004,1718634665478.161,43.6,502.096,1169.88,12.4493,9.009988867947051,6250.7437328,56.25669359519999,198724.40385796785,31761941.69830288,529:21.94
15005,1718634665487.1604,43.6,502.208,1160.72,12.0196,8.939441890453294,6036.3392768,54.3270534912,198778.73091145905,31761950.56708651,529:21.95
15006,1718634665496.16,44.0214,501.168,1168.04,11.5899,8.995817859367518,5808.4870032,52.2763830288,198831.00729448785,31761959.435870145,529:21.96
15007,1718634665505.16,44.3085,500.28,1190.96,11.739,9.17233933580386,5872.7869200000005,52.85508228,198883.86237676785,31761968.304653775,529:21.97
15008,1718634665514.1597,43.4,501.536,1216.6,12.0369,9.369809259705594,6036.9386784,54.332448105599994,198938.19482487344,31761977.17343741,529:21.98
15009,1718634665523.1594,42.9085,500.796,1227.04,12.3414,9.450214330124243,6180.5237544,55.624713789599994,198993.81953866305,31761986.04222104,529:21.99
15010,1718634665532.1592,42.0,501.316,1218.48,12.650799999999998,9.38428833368903,6342.048452799999,57.07843607519999,199050.89797473824,31761994.91100467,529:21.99
15011,1718634665541.1587,42.4914,501.52,1193.8,12.763399999999999,9.194211979480961,6401.100367999999,57.60990331199999,199108.50787805024,31762003.779788304,529:22.00
15012,1718634665550.1587,43.4,500.576,1166.2,12.2523,8.981646850787987,6133.207324800001,55.1988659232,199163.70674397342,31762012.648571935,529:22.01
15013,1718634665559.1584,44.1019,502.496,1150.76,11.7968,8.86273360488148,5927.844812799999,53.35060331519999,199217.05734728862,31762021.51735557,529:22.02
15014,1718634665568.1582,45.4,502.608,1154.08,11.718,8.888303033405418,5889.560544,53.006044896,199270.06339218462,31762030.3861392,529:22.03
15015,1718634665577.158,45.2596,501.425,1172.75,11.639100000000001,9.03209256067708,5836.1357175,52.525221457499995,199322.58861364212,31762039.25492283,529:22.04
15016,1718634665586.1577,44.7193,499.696,1196.03,11.9963,9.211386625748547,5994.5031248000005,53.9505281232,199376.53914176533,31762048.123706464,529:22.05
15017,1718634665595.1575,44.2,500.168,1213.92,12.4657,9.349168877644104,6234.9442376,56.114498138399995,199432.65363990373,31762056.992490094,529:22.06
15018,1718634665604.1572,43.9194,500.796,1218.56,12.7347,9.384904464496834,6377.4868212,57.3973813908,199490.05102129452,31762065.86127373,529:22.07
15019,1718634665613.1567,43.4,501.364,1209.21,12.911100000000001,9.312894176334542,6473.160740400001,58.2584466636,199548.3094679581,31762074.73005736,529:22.07
15020,1718634665622.1567,42.8388,502.296,1188.25,12.7281,9.151467904689438,6393.2737176,57.53946345839999,199605.84893141652,31762083.598840993,529:22.08
15021,1718634665631.1565,41.8,502.768,1165.21,12.1264,8.97402223204139,6096.7658752,54.87089287679999,199660.7198242933,31762092.467624623,529:22.09
15022,1718634665640.1562,42.0806,503.18,1149.04,11.5564,8.849486792513659,5814.949352,52.334544167999994,199713.0543684613,31762101.336408254,529:22.10
15023,1718634665649.156,42.8805,502.608,1149.83,11.201600000000001,8.85557108424074,5630.013772800001,50.670123955200005,199763.7244924165,31762110.205191888,529:22.11
15024,1718634665658.1555,43.4,501.737,1168.71,10.860899999999999,9.000977954882892,5449.3153833,49.04383844969999,199812.7683308662,31762119.07397552,529:22.12
15025,1718634665667.1553,42.8391,500.996,1196.94,11.3195,9.218395113687338,5671.024222,51.039217998,199863.80754886422,31762127.942759153,529:22.13
15026,1718634665676.155,41.8,501.468,1223.07,11.778,9.41963883878688,5906.290104000001,53.156610936,199916.96415980023,31762136.811542783,529:22.14
15027,1718634665685.1548,41.8,501.904,1235.52,12.140799999999999,9.515524195751649,6093.516083199999,54.841644748799986,199971.80580454905,31762145.680326413,529:22.15
15028,1718634665694.1543,41.8,501.648,1230.17,12.4789,9.474320447979641,6260.0152272,56.340137044799995,200028.14594159386,31762154.549110048,529:22.15
15029,1718634665703.1543,39.8724,501.992,1213.21,12.2177,9.343700716724827,6133.1876584,55.198688925599996,200083.34463051945,31762163.417893678,529:22.16
15030,1718634665712.154,36.3,502.504,1193.21,11.2575,9.189668014773394,5656.93878,50.91244902,200134.25707953944,31762172.286677312,529:22.17
15031,1718634665721.1538,34.6881,503.085,1176.32,10.253,9.059587397975411,5158.130505,46.423174544999995,200180.68025408444,31762181.155460943,529:22.18
15032,1718634665730.1536,30.6138,506.139,1171.96,9.108270000000001,9.02600826895,4610.050669530001,41.49045602577001,200222.1707101102,31762190.024244573,529:22.19
15033,1718634665739.1533,28.6,506.733,1177.63,7.98082,9.06967653995323,4044.14486106,36.39730374954,200258.56801385974,31762198.893028207,529:22.20
15034,1718634665748.153,29.0905,505.793,1189.11,7.8530299999999995,9.15809131087335,3972.00760279,35.74806842511,200294.31608228484,31762207.761811838,529:22.21
15035,1718634665757.1528,30.0,504.572,1202.83,7.72523,9.263757744412032,3897.9347515599998,35.081412764039996,200329.39749504888,31762216.63059547,529:22.22
15036,1718634665766.1523,29.6497,505.063,1218.59,7.91215,9.385135513549761,3996.13421545,35.965207939049996,200365.3627029879,31762225.499379102,529:22.23
15037,1718634665775.1523,29.0,505.78,1231.91,8.18034,9.487721293049416,4137.4523652,37.237071286799996,200402.5997742747,31762234.368162733,529:22.23
15038,1718634665784.152,29.3502,505.448,1238.0,8.420969999999999,9.534624250793627,4256.362444559999,38.30726200103999,200440.90703627575,31762243.236946367,529:22.24
15039,1718634665793.1519,29.4397,505.743,1235.61,8.64101,9.516217342910428,4370.13032043,39.331172883869996,200480.2382091596,31762252.105729997,529:22.25
15040,1718634665802.1516,28.4,505.913,1221.55,8.67748,9.407932353438573,4390.04993924,39.51044945315999,200519.74865861278,31762260.97451363,529:22.26
15041,1718634665811.1511,27.8398,505.359,1193.11,8.373280000000001,9.188897851263638,4231.51240752,38.083611667679996,200557.83227028046,31762269.84329726,529:22.27
15042,1718634665820.1511,26.8,506.643,1162.26,8.01844,8.951302408503555,4062.48649692,36.562378472279995,200594.39464875273,31762278.712080896,529:22.28
15043,1718634665829.151,27.1501,507.052,1143.04,7.31826,8.803276981928228,3710.7383695200006,33.396645325680005,200627.7912940784,31762287.580864526,529:22.29
15044,1718634665838.1506,27.8,506.804,1143.58,6.61808,8.807435864880915,3354.0694163199996,30.186624746879993,200657.9779188253,31762296.449648157,529:22.30
15045,1718634665847.1504,27.8,506.643,1161.45,6.70441,8.945064084074522,3396.74239563,30.570681560669996,200688.54860038596,31762305.31843179,529:22.31
15046,1718634665856.15,27.8,507.004,1188.93,6.8727,9.15670501655579,3484.4863908,31.3603775172,200719.90897790316,31762314.18721542,529:22.31
15047,1718634665865.1497,28.15,506.509,1216.73,7.32983,9.37081047226828,3712.62486347,33.41362377123,200753.3226016744,31762323.055999056,529:22.32
15048,1718634665874.1494,28.59,505.781,1237.15,7.92081,9.52807786096069,4006.1952026100003,36.05575682349,200789.37835849787,31762331.924782686,529:22.33
15049,1718634665883.1492,28.2,505.09,1243.04,8.33682,9.573440491685387,4210.8444137999995,37.89759972419999,200827.27595822208,31762340.793566316,529:22.34
15050,1718634665892.1487,27.7102,504.196,1235.7,8.42777,9.516910490069213,4249.247922920001,38.24323130628,200865.51918952836,31762349.66234995,529:22.35
15051,1718634665901.1487,26.8,505.24,1216.27,8.386989999999999,9.367267720123396,4237.4428276,38.1369854484,200903.65617497676,31762358.53113358,529:22.36
15052,1718634665910.1484,27.0799,507.481,1192.03,7.9262,9.180580085358258,4022.3959022,36.2015631198,200939.85773809656,31762367.399917215,529:22.37
15053,1718634665919.148,27.6,507.052,1169.42,7.4685,9.006446115802168,3786.917862,34.082260758,200973.93999885456,31762376.268700846,529:22.38
15054,1718634665928.148,27.8099,506.948,1158.0,7.19508,8.9184934429879,3647.5314158399997,32.82778274256,201006.76778159713,31762385.137484476,529:22.39
15055,1718634665937.1477,28.2699,507.148,1162.06,6.92166,8.94976208148404,3510.3060256800004,31.59275423112,201038.36053582825,31762394.00626811,529:22.39
15056,1718634665946.1475,28.4,507.3,1181.68,7.0026,9.100868162098395,3552.4189800000004,31.97177082,201070.33230664826,31762402.87505174,529:22.40
15057,1718634665955.1472,27.8405,507.157,1210.4,7.24796,9.32205912210065,3675.85364972,33.082682847479994,201103.41498949574,31762411.743835375,529:22.41
15058,1718634665964.1467,26.8,506.652,1238.29,7.54589,9.536857724971924,3823.14026028,34.40826234252,201137.82325183824,31762420.612619005,529:22.42
15059,1718634665973.1467,26.8,506.19,1252.24,7.88317,9.644295534583046,3990.3818223,35.91343640069999,201173.73668823895,31762429.481402636,529:22.43
15060,1718634665982.1465,26.8,505.367,1251.09,8.09771,9.635438654220838,4092.3154095699997,36.830838686129994,201210.56752692506,31762438.35018627,529:22.44
15061,1718634665991.1462,26.3106,505.733,1241.9,7.92042,9.564660627674158,4005.61776786,36.05055991074,201246.6180868358,31762447.2189699,529:22.45
15062,1718634666000.146,25.4,506.011,1229.62,7.74034,9.470084548675976,3916.69718374,35.25027465366,201281.86836148947,31762456.087753534,529:22.46
15063,1718634666009.1455,25.6097,508.195,1220.81,7.39114,9.402233143466372,3756.1403923,33.805263530699996,201315.67362502016,31762464.956537165,529:22.46
15064,1718634666018.1455,24.9864,507.162,1217.0,7.04195,9.372889913744622,3571.4094459,32.14268501309999,201347.81631003326,31762473.8253208,529:22.47
15065,1718634666027.1453,23.1,507.738,1217.0,6.75207,9.372889913744622,3428.28251766,30.854542658939998,201378.6708526922,31762482.69410443,529:22.48
15066,1718634666036.145,22.3312,506.9,1215.33,6.47758,9.360028183131679,3283.4853019999996,29.551367717999995,201408.22222041019,31762491.56288806,529:22.49
15067,1718634666045.1443,20.9,507.114,1207.38,6.169899999999999,9.298800184105984,3128.8426685999993,28.159584017399993,201436.3818044276,31762500.431671694,529:22.50
15068,1718634666054.1443,19.9917,508.205,1196.62,5.83733,9.215930590456114,2966.5602926499996,26.699042633849995,201463.08084706144,31762509.300455324,529:22.51
15069,1718634666063.144,18.3,509.548,1187.57,5.485939999999999,9.146230792823092,2795.34975512,25.158147796079998,201488.23899485753,31762518.16923896,529:22.52
15070,1718634666072.1436,18.5096,509.39,1183.48,5.074319999999999,9.114731105274023,2584.8078647999996,23.263270783199996,201511.50226564074,31762527.03802259,529:22.53
15071,1718634666081.1436,19.8081,508.209,1185.71,4.75674,9.131905751541607,2417.41807866,21.75676270794,201533.25902834866,31762535.90680622,529:22.54
15072,1718634666090.1433,21.5,508.1,1189.67,5.085229999999999,9.162404226527991,2583.805363,23.254248266999998,201556.51327661567,31762544.775589854,529:22.54
15073,1718634666099.143,20.8015,509.486,1196.19,5.4137200000000005,9.212618887364158,2758.2145479200003,24.82393093128,201581.33720754695,31762553.644373484,529:22.55
15074,1718634666108.1428,19.5,508.514,1199.76,5.50937,9.24011372466249,2801.5917761799997,25.214325985619997,201606.55153353256,31762562.513157118,529:22.56
15075,1718634666117.1423,19.2905,507.386,1197.1,5.58051,9.219627375302947,2831.47264686,25.48325382174,201632.0347873543,31762571.38194075,529:22.57
15076,1718634666126.1423,18.9,506.914,1188.38,5.49922,9.152469117252124,2787.63160708,25.088684463719996,201657.12347181802,31762580.25072438,529:22.58
15077,1718634666135.142,19.4586,507.6,1178.57,5.3036,9.076916076944947,2692.1073600000004,24.228966240000002,201681.35243805803,31762589.119508013,529:22.59
15078,1718634666144.1418,20.5,508.005,1174.0,5.21912,9.041719604549046,2651.3390556,23.862051500399996,201705.21448955842,31762597.988291644,529:22.60
15079,1718634666153.1416,20.7793,508.991,1176.14,5.265020000000001,9.058201103657849,2679.84779482,24.11863015338,201729.3331197118,31762606.857075278,529:22.61
15080,1718634666162.141,21.2302,507.786,1185.62,5.34782,9.131212604382826,2715.5481265199996,24.439933138679994,201753.77305285048,31762615.72585891,529:22.62
15081,1718634666171.141,21.1,507.314,1195.9,5.54882,9.210385413185863,2814.9940694800002,25.33494662532,201779.1079994758,31762624.59464254,529:22.62
15082,1718634666180.1409,20.751,508.19,1202.0,5.74981,9.25736538728105,2921.9959439,26.297963495099996,201805.4059629709,31762633.463426173,529:22.63
15083,1718634666189.1406,20.1,508.61,1199.86,5.79299,9.240883888172247,2946.3726438999997,26.517353795099996,201831.92331676598,31762642.332209803,529:22.64
15084,1718634666198.1404,20.1698,507.786,1189.91,5.819520000000001,9.16425261895141,2955.0707827200004,26.59563704448,201858.51895381048,31762651.200993437,529:22.65
15085,1718634666207.14,20.3,507.148,1176.91,5.69576,9.064131362682978,2888.59329248,25.99733963232,201884.5162934428,31762660.069777068,529:22.66
15086,1718634666216.14,20.928,507.419,1165.34,5.53287,8.975023444604075,2807.48336253,25.267350262769995,201909.78364370557,31762668.938560702,529:22.67
15087,1718634666225.1396,22.9024,508.418,1160.95,5.54744,8.941213266525736,2820.41834992,25.38376514928,201935.16740885485,31762677.807344332,529:22.68
15088,1718634666234.1392,24.4,509.663,1167.8,5.69529,8.993969466944101,2902.67858727,26.12410728543,201961.29151614028,31762686.676127963,529:22.69
15089,1718634666243.139,24.958,506.967,1184.75,5.93915,9.124512181847939,3010.95305805,27.098577522449997,201988.39009366272,31762695.544911597,529:22.70
15090,1718634666252.1387,26.0,506.09,1203.8,6.4909799999999995,9.271228330456676,3285.0200681999995,29.565180613799992,202017.95527427652,31762704.413695227,529:22.70
15091,1718634666261.1384,26.0,506.748,1217.66,7.01028,9.37797299290902,3552.44536944,31.972008324959997,202049.92728260148,31762713.28247886,529:22.71
15092,1718634666270.138,26.0,506.734,1222.29,7.3050299999999995,9.413631563410776,3701.7070720199995,33.315363648179996,202083.24264624965,31762722.151262492,529:22.72
15093,1718634666279.138,25.6513,506.2,1217.86,7.59977,9.379513319928533,3847.0035740000003,34.623032166,202117.86567841566,31762731.020046122,529:22.73
15094,1718634666288.1377,25.0,506.2,1207.44,7.38309,9.29926228221184,3737.320158,33.635881422,202151.50155983766,31762739.888829757,529:22.74
15095,1718634666297.1375,24.6514,506.461,1192.2,7.11224,9.18188936332485,3602.07218264,32.41864964376,202183.9202094814,31762748.757613387,529:22.75
15096,1718634666306.1372,25.1155,507.11,1176.68,6.893,9.062359986610538,3495.50923,31.459583069999997,202215.37979255142,31762757.62639702,529:22.76
15097,1718634666315.1367,27.2,506.642,1165.29,6.71255,8.974638362849197,3400.8597571,30.6077378139,202245.98753036532,31762766.49518065,529:22.77
15098,1718634666324.1367,27.7576,506.744,1164.9,6.70808,8.971634725161143,3399.2792915200002,30.59351362368,202276.581043989,31762775.363964282,529:22.78
15099,1718634666333.1365,28.8,505.505,1174.8,7.032520000000001,9.0478809126271,3554.9740226000004,31.9947662034,202308.5758101924,31762784.232747916,529:22.78
15100,1718634666342.1362,30.2984,505.247,1191.27,7.41502,9.174726842684105,3746.4166099400004,33.717749489460004,202342.29355968186,31762793.101531547,529:22.79
15101,1718634666351.136,33.1,505.186,1209.98,8.19935,9.318824435359671,4142.1968291,37.2797714619,202379.57333114377,31762801.97031518,529:22.80
15102,1718634666360.1355,33.4484,504.049,1229.32,8.98368,9.467774058146704,4528.21492032,40.753934282879996,202420.32726542663,31762810.83909881,529:22.81
15103,1718634666369.1355,33.6819,502.956,1241.42,9.46618,9.560963842827322,4761.07202808,42.849648252719994,202463.17691367934,31762819.70788244,529:22.82
15104,1718634666378.1353,32.9,503.839,1244.58,9.91662,9.585301009735648,4996.37990418,44.96741913762,202508.14433281697,31762828.576666076,529:22.83
15105,1718634666387.135,33.527,503.071,1236.92,9.97258,9.52630648488825,5016.915793180001,45.152242138620004,202553.2965749556,31762837.445449706,529:22.84
15106,1718634666396.1348,34.7,503.49,1223.68,9.84433,9.424336836196403,4956.5217117,44.6086954053,202597.9052703609,31762846.31423334,529:22.85
15107,1718634666405.1345,34.7,504.527,1209.44,9.73448,9.314665552406982,4911.30799096,44.20177191864,202642.10704227953,31762855.18301697,529:22.86
